"NE Dept. of Revenue, Property Assessment Division",,,,,,,,,,,,,,,,,,,,,,,,,,
Excel format; data export 2018 TIF Report  certified as of 2-20-2019,,,,,,,,,,,,,,,,,,,,,,,,,,
"sorted by county, TIF project name, tax year",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,SCHOOL CODES & Class,,,,,,Residential,Residential,Commerical,Commerical,Industrial,Industrial,Other,Other,Other,Total TIF,Total TIF,Total,Total TIF,Total TIF
73-9712,RED WILLOW,73,TIF CLARY VILLAGE LLC,1/1/16,MCCOOK,MCCOOK 17,73-0017,,3,"Clary Subdivision Replat No 2, Lot 1, 2 and 3 Blk 1 and West 8 1/2 Street","Land acquisition, site demolition and development,  and sewer main extension.",2016,0,0,12778,1511435,0,0,0,0,0,12778,1511435,1.813734,27413.42,231.76
73-9712,RED WILLOW,73,TIF CLARY VILLAGE LLC,1/1/16,MCCOOK,MCCOOK 17,73-0017,,3,"Clary Subdivision Replat No 2, Lot 1, 2 and 3 Blk 1 and West 8 1/2 Street","Land acquisition, site demolition and development,  and sewer main extension.",2017,0,0,12778,370302,0,0,0,0,,12778,370302,1.817252,6729.34,232.21
73-9712,RED WILLOW,73,TIF CLARY VILLAGE LLC,1/1/16,MCCOOK,MCCOOK 17,73-0017,,3,"Clary Subdivision Replat No 2, Lot 1, 2 and 3 Blk 1 and West 8 1/2 Street","Land acquisition, site demolition and development,  and sewer main extension.",2018,0,0,8092,452345,0,0,0,0,,8092,452345,1.870361,8460.48,151.35
73-9713,RED WILLOW,73,TIF COBBLESTONE - MCCOOK HOTEL,1/1/16,MCCOOK,MCCOOK 17,73-0017,,3,"Highway 83 and ""N"" Street Intersection Area","Site acquisition, site preparation, installation of sanitary sewers, and engineering and legal costs.",2016,0,0,211563,0,0,0,0,0,0,211563,0,1.813734,0,3837.19
73-9713,RED WILLOW,73,TIF COBBLESTONE - MCCOOK HOTEL,1/1/16,MCCOOK,MCCOOK 17,73-0017,,3,"Highway 83 and ""N"" Street Intersection Area","Site acquisition, site preparation, installation of sanitary sewers, and engineering and legal costs.",2017,0,0,211563,2738437,0,0,0,0,,211563,2738437,1.817252,49764.3,3844.63
73-9713,RED WILLOW,73,TIF COBBLESTONE - MCCOOK HOTEL,1/1/16,MCCOOK,MCCOOK 17,73-0017,,3,"Highway 83 and ""N"" Street Intersection Area","Site acquisition, site preparation, installation of sanitary sewers, and engineering and legal costs.",2018,0,0,211563,2738437,0,0,0,0,,211563,2738437,1.870361,51218.66,3956.99
73-9714,RED WILLOW,73,TIF QUILLAN COURTS LLC,1/1/17,MCCOOK,MCCOOK 17,73-0017,,3,"Clary Subdivision Replat No. 3 - Lots 1 through 10 Blk 1 and Lots 1 through 7 Blk 2, and West 9th St.","Site demo and development, utility costs, legal and capitalized interest.",2017,85074,126156,0,0,0,0,0,0,,85074,126156,1.817252,2292.56,1546.01
73-9714,RED WILLOW,73,TIF QUILLAN COURTS LLC,1/1/17,MCCOOK,MCCOOK 17,73-0017,,3,"Clary Subdivision Replat No. 3 - Lots 1 through 10 Blk 1 and Lots 1 through 7 Blk 2, and West 9th St.","Site demo and development, utility costs, legal and capitalized interest.",2018,0,0,85074,343989,0,0,0,0,,85074,343989,1.870361,6433.8,1591.19
73-9716,RED WILLOW,73,TIF NORTH POINTE PROJ 2,1/1/17,MCCOOK,MCCOOK 17,73-0017,,3,"Clary Subdivision Replat #1 Blk 1 Lot 2 .63 acres and Blk 1 Lot 4 .63 acres, 19-3-29","Phase 1 consists of installation of sanitary sewer mains and laterals, including manholes and engineering costs, inspection costs, installing electrical conduit cost, and cost for special counsel for the Agency.",2017,38420,287518,0,0,0,0,0,0,,38420,287518,1.817252,5224.94,698.19
73-9716,RED WILLOW,73,TIF NORTH POINTE PROJ 2,1/1/17,MCCOOK,MCCOOK 17,73-0017,,3,"Clary Subdivision Replat #1 Blk 1 Lot 2 .63 acres and Blk 1 Lot 4 .63 acres, 19-3-29","Phase 1 consists of installation of sanitary sewer mains and laterals, including manholes and engineering costs, inspection costs, installing electrical conduit cost, and cost for special counsel for the Agency.",2018,38420,496613,0,0,0,0,0,0,,38420,496613,1.870361,9288.44,718.59
73-9717,RED WILLOW,73,TIF NEXT GENERATION INC,1/1/18,MCCOOK,MCCOOK 17,73-0017,,3,"Lot 4, McCook Business Park","TIF Funds to be used for site acquisition, preparation and infrastructure installation for a fertilizer facility.",2018,0,0,51475,5692760,0,0,0,0,,51475,5692760,1.870361,106475.16,962.77
73-9718,RED WILLOW,73,TIF NORTH POINTE PROJ 3,1/1/18,MCCOOK,MCCOOK 17,73-0017,,3,"Lots 5-6, Block 1, Clary Subdivision Replat #1","TIF Funds to be used for installation of sanitary sewer mains and laterals, installation of electrical conduit, and special counsel costs.",2018,45695,318252,0,0,0,0,0,0,,45695,318252,1.870361,5952.46,854.66
74-0810,RICHARDSON,74,TIF FALLS CITY PROJ 1,1/1/10,FALLS CITY,FALLS CITY 56,74-0056,,3,"Block 230, N 10ft Lot 22 and all of 23 & 24; Block 38 W98ft of Lots 13 through 17, inclusive and S9ft of Lot 18; Block 71 N 19'10"" Lot 4, all in Original Town Falls City",TIF funds for street and other needed infrastructure.,2010,0,0,104461,56423,0,0,0,0,,104461,56423,2.293745,1294.2,2396.07
74-0810,RICHARDSON,74,TIF FALLS CITY PROJ 1,1/1/10,FALLS CITY,FALLS CITY 56,74-0056,,3,"Block 230, N 10ft Lot 22 and all of 23 & 24; Block 38 W98ft of Lots 13 through 17, inclusive and S9ft of Lot 18; Block 71 N 19'10"" Lot 4, all in Original Town Falls City",TIF funds for street and other needed infrastructure.,2011,0,0,104461,335063,0,0,0,0,,104461,335063,2.253933,7552.1,2354.48
74-0810,RICHARDSON,74,TIF FALLS CITY PROJ 1,1/1/10,FALLS CITY,FALLS CITY 56,74-0056,,3,"Block 230, N 10ft Lot 22 and all of 23 & 24; Block 38 W98ft of Lots 13 through 17, inclusive and S9ft of Lot 18; Block 71 N 19'10"" Lot 4, all in Original Town Falls City",TIF funds for street and other needed infrastructure.,2012,0,0,104461,335063,0,0,0,0,,104461,335063,2.161757,7243.24,2258.19
74-0810,RICHARDSON,74,TIF FALLS CITY PROJ 1,1/1/10,FALLS CITY,FALLS CITY 56,74-0056,,3,"Block 230, N 10ft Lot 22 and all of 23 & 24; Block 38 W98ft of Lots 13 through 17, inclusive and S9ft of Lot 18; Block 71 N 19'10"" Lot 4, all in Original Town Falls City",TIF funds for street and other needed infrastructure.,2013,0,0,104461,335063,0,0,0,0,,104461,335063,2.076994,6959.24,2169.65
74-0810,RICHARDSON,74,TIF FALLS CITY PROJ 1,1/1/10,FALLS CITY,FALLS CITY 56,74-0056,,3,"Block 230, N 10ft Lot 22 and all of 23 & 24; Block 38 W98ft of Lots 13 through 17, inclusive and S9ft of Lot 18; Block 71 N 19'10"" Lot 4, all in Original Town Falls City",TIF funds for street and other needed infrastructure.,2014,0,0,104461,283471,0,0,0,0,,104461,283471,2.012206,5704,2101.97
74-0810,RICHARDSON,74,TIF FALLS CITY PROJ 1,1/1/10,FALLS CITY,FALLS CITY 56,74-0056,,3,"Block 230, N 10ft Lot 22 and all of 23 & 24; Block 38 W98ft of Lots 13 through 17, inclusive and S9ft of Lot 18; Block 71 N 19'10"" Lot 4, all in Original Town Falls City",TIF funds for street and other needed infrastructure.,2015,0,0,104461,283471,0,0,0,0,,104461,283471,2.037413,5775.48,2128.3
74-0810,RICHARDSON,74,TIF FALLS CITY PROJ 1,1/1/10,FALLS CITY,FALLS CITY 56,74-0056,,3,"Block 230, N 10ft Lot 22 and all of 23 & 24; Block 38 W98ft of Lots 13 through 17, inclusive and S9ft of Lot 18; Block 71 N 19'10"" Lot 4, all in Original Town Falls City",TIF funds for street and other needed infrastructure.,2016,0,0,104461,283471,0,0,0,0,0,104461,283471,2.026116,5743.46,2116.5
74-0810,RICHARDSON,74,TIF FALLS CITY PROJ 1,1/1/10,FALLS CITY,FALLS CITY 56,74-0056,,3,"Block 230, N 10ft Lot 22 and all of 23 & 24; Block 38 W98ft of Lots 13 through 17, inclusive and S9ft of Lot 18; Block 71 N 19'10"" Lot 4, all in Original Town Falls City",TIF funds for street and other needed infrastructure.,2017,0,0,104461,320057,0,0,0,0,,104461,320057,2.034007,6509.98,2124.74
74-0810,RICHARDSON,74,TIF FALLS CITY PROJ 1,1/1/10,FALLS CITY,FALLS CITY 56,74-0056,,3,"Block 230, N 10ft Lot 22 and all of 23 & 24; Block 38 W98ft of Lots 13 through 17, inclusive and S9ft of Lot 18; Block 71 N 19'10"" Lot 4, all in Original Town Falls City",TIF funds for street and other needed infrastructure.,2018,0,0,104461,431512,0,0,0,0,,104461,431512,2.029248,8756.46,2119.77
74-0820,RICHARDSON,74,TIF VISION 20/20,1/1/10,FALLS CITY,FALLS CITY 56,74-0056,,3,"Lot 1, Except North 75ft (1.57A) F/K/A 26th St. Block 3 ST 60ft x 225ft and Block 3 Less State Hwy (1.54L); N 75' Lot 1 (.48A) F/K/A M&B 10-1-16 PT NW1/4 NE1/4 Stephson Motel Sub Falls City","Acquistion of property demolition, site preparation and utility installation for 17 unit motel.",2010,0,0,78916,205982,0,0,0,0,,78916,205982,2.293745,4724.7,1810.13
74-0820,RICHARDSON,74,TIF VISION 20/20,1/1/10,FALLS CITY,FALLS CITY 56,74-0056,,3,"Lot 1, Except North 75ft (1.57A) F/K/A 26th St. Block 3 ST 60ft x 225ft and Block 3 Less State Hwy (1.54L); N 75' Lot 1 (.48A) F/K/A M&B 10-1-16 PT NW1/4 NE1/4 Stephson Motel Sub Falls City","Acquistion of property demolition, site preparation and utility installation for 17 unit motel.",2011,0,0,78916,205982,0,0,0,0,,78916,205982,2.253933,4642.7,1778.71
74-0820,RICHARDSON,74,TIF VISION 20/20,1/1/10,FALLS CITY,FALLS CITY 56,74-0056,,3,"Lot 1, Except North 75ft (1.57A) F/K/A 26th St. Block 3 ST 60ft x 225ft and Block 3 Less State Hwy (1.54L); N 75' Lot 1 (.48A) F/K/A M&B 10-1-16 PT NW1/4 NE1/4 Stephson Motel Sub Falls City","Acquistion of property demolition, site preparation and utility installation for 17 unit motel.",2012,0,0,78916,491084,0,0,0,0,,78916,491084,2.161757,10616.04,1705.97
74-0820,RICHARDSON,74,TIF VISION 20/20,1/1/10,FALLS CITY,FALLS CITY 56,74-0056,,3,"Lot 1, Except North 75ft (1.57A) F/K/A 26th St. Block 3 ST 60ft x 225ft and Block 3 Less State Hwy (1.54L); N 75' Lot 1 (.48A) F/K/A M&B 10-1-16 PT NW1/4 NE1/4 Stephson Motel Sub Falls City","Acquistion of property demolition, site preparation and utility installation for 17 unit motel.",2013,0,0,78916,491084,0,0,0,0,,78916,491084,2.076994,10199.78,1639.08
74-0820,RICHARDSON,74,TIF VISION 20/20,1/1/10,FALLS CITY,FALLS CITY 56,74-0056,,3,"Lot 1, Except North 75ft (1.57A) F/K/A 26th St. Block 3 ST 60ft x 225ft and Block 3 Less State Hwy (1.54L); N 75' Lot 1 (.48A) F/K/A M&B 10-1-16 PT NW1/4 NE1/4 Stephson Motel Sub Falls City","Acquistion of property demolition, site preparation and utility installation for 17 unit motel.",2014,0,0,78916,491084,0,0,0,0,,78916,491084,2.012206,9881.62,1587.95
74-0820,RICHARDSON,74,TIF VISION 20/20,1/1/10,FALLS CITY,FALLS CITY 56,74-0056,,3,"Lot 1, Except North 75ft (1.57A) F/K/A 26th St. Block 3 ST 60ft x 225ft and Block 3 Less State Hwy (1.54L); N 75' Lot 1 (.48A) F/K/A M&B 10-1-16 PT NW1/4 NE1/4 Stephson Motel Sub Falls City","Acquistion of property demolition, site preparation and utility installation for 17 unit motel.",2015,0,0,78916,491084,0,0,0,0,,78916,491084,2.037413,10005.4,1607.84
74-0820,RICHARDSON,74,TIF VISION 20/20,1/1/10,FALLS CITY,FALLS CITY 56,74-0056,,3,"Lot 1, Except North 75ft (1.57A) F/K/A 26th St. Block 3 ST 60ft x 225ft and Block 3 Less State Hwy (1.54L); N 75' Lot 1 (.48A) F/K/A M&B 10-1-16 PT NW1/4 NE1/4 Stephson Motel Sub Falls City","Acquistion of property demolition, site preparation and utility installation for 17 unit motel.",2016,0,0,78916,491084,0,0,0,0,0,78916,491084,2.026116,9949.94,1598.93
74-0820,RICHARDSON,74,TIF VISION 20/20,1/1/10,FALLS CITY,FALLS CITY 56,74-0056,,3,"Lot 1, Except North 75ft (1.57A) F/K/A 26th St. Block 3 ST 60ft x 225ft and Block 3 Less State Hwy (1.54L); N 75' Lot 1 (.48A) F/K/A M&B 10-1-16 PT NW1/4 NE1/4 Stephson Motel Sub Falls City","Acquistion of property demolition, site preparation and utility installation for 17 unit motel.",2017,0,0,78916,445076,0,0,0,0,,78916,445076,2.034007,9052.88,1605.16
74-0820,RICHARDSON,74,TIF VISION 20/20,1/1/10,FALLS CITY,FALLS CITY 56,74-0056,,3,"Lot 1, Except North 75ft (1.57A) F/K/A 26th St. Block 3 ST 60ft x 225ft and Block 3 Less State Hwy (1.54L); N 75' Lot 1 (.48A) F/K/A M&B 10-1-16 PT NW1/4 NE1/4 Stephson Motel Sub Falls City","Acquistion of property demolition, site preparation and utility installation for 17 unit motel.",2018,0,0,78916,445076,0,0,0,0,,78916,445076,2.029248,9031.7,1601.4
74-0830,RICHARDSON,74,TIF WILDERNESS FALLS,1/1/12,FALLS CITY,FALLS CITY 56,74-0056,,3,Lots 1 & 7 Wilderness Falls Subdivision,TIF funds used for infrastructure for low income housing project,2012,0,0,6580,288371,0,0,0,0,,6580,288371,2.161757,6233.88,142.24
74-0830,RICHARDSON,74,TIF WILDERNESS FALLS,1/1/12,FALLS CITY,FALLS CITY 56,74-0056,,3,Lots 1 & 7 Wilderness Falls Subdivision,TIF funds used for infrastructure for low income housing project,2013,0,0,6580,340421,0,0,0,0,,6580,340421,2.076994,7070.54,136.67
74-0830,RICHARDSON,74,TIF WILDERNESS FALLS,1/1/12,FALLS CITY,FALLS CITY 56,74-0056,,3,Lots 1 & 7 Wilderness Falls Subdivision,TIF funds used for infrastructure for low income housing project,2014,0,0,6580,340421,0,0,0,0,,6580,340421,2.012206,6849.98,132.4
74-0830,RICHARDSON,74,TIF WILDERNESS FALLS,1/1/12,FALLS CITY,FALLS CITY 56,74-0056,,3,Lots 1 & 7 Wilderness Falls Subdivision,TIF funds used for infrastructure for low income housing project,2015,0,0,6580,340421,0,0,0,0,,6580,340421,2.037413,6935.78,134.06
74-0830,RICHARDSON,74,TIF WILDERNESS FALLS,1/1/12,FALLS CITY,FALLS CITY 56,74-0056,,3,Lots 1 & 7 Wilderness Falls Subdivision,TIF funds used for infrastructure for low income housing project,2016,0,0,6580,199235,0,0,0,0,0,6580,199235,2.026116,4036.72,133.32
74-0830,RICHARDSON,74,TIF WILDERNESS FALLS,1/1/12,FALLS CITY,FALLS CITY 56,74-0056,,3,Lots 1 & 7 Wilderness Falls Subdivision,TIF funds used for infrastructure for low income housing project,2017,0,0,6580,199235,0,0,0,0,,6580,199235,2.034007,4052.44,133.84
74-0830,RICHARDSON,74,TIF WILDERNESS FALLS,1/1/12,FALLS CITY,FALLS CITY 56,74-0056,,3,Lots 1 & 7 Wilderness Falls Subdivision,TIF funds used for infrastructure for low income housing project,2018,0,0,6580,199235,0,0,0,0,,6580,199235,2.029248,4042.96,133.52
74-0840,RICHARDSON,74,TIF CONSOLIDATED GRAIN & BARGE,1/1/13,FALLS CITY,FALLS CITY 56,74-0056,,3,Tract of land in S 1/2 Section 15 and N 1/2 NE 1/4 22-1-16,TIF funds used for site acquisition and preparation for development and construction of grain receiving and shipping facility.,2013,0,0,0,0,403721,1216879,0,0,,403721,1216879,2.076994,25274.5,8385.26
74-0840,RICHARDSON,74,TIF CONSOLIDATED GRAIN & BARGE,1/1/13,FALLS CITY,FALLS CITY 56,74-0056,,3,Tract of land in S 1/2 Section 15 and N 1/2 NE 1/4 22-1-16,TIF funds used for site acquisition and preparation for development and construction of grain receiving and shipping facility.,2014,0,0,403721,16096279,0,0,0,0,,403721,16096279,2.012206,323890.3,8123.7
74-0840,RICHARDSON,74,TIF CONSOLIDATED GRAIN & BARGE,1/1/13,FALLS CITY,FALLS CITY 56,74-0056,,3,Tract of land in S 1/2 Section 15 and N 1/2 NE 1/4 22-1-16,TIF funds used for site acquisition and preparation for development and construction of grain receiving and shipping facility.,2015,0,0,403721,16096279,0,0,0,0,,403721,16096279,2.037413,327947.68,8225.46
74-0840,RICHARDSON,74,TIF CONSOLIDATED GRAIN & BARGE,1/1/13,FALLS CITY,FALLS CITY 56,74-0056,,3,Tract of land in S 1/2 Section 15 and N 1/2 NE 1/4 22-1-16,TIF funds used for site acquisition and preparation for development and construction of grain receiving and shipping facility.,2016,0,0,403721,16096279,0,0,0,0,0,403721,16096279,2.026116,326129.28,8179.86
74-0840,RICHARDSON,74,TIF CONSOLIDATED GRAIN & BARGE,1/1/13,FALLS CITY,FALLS CITY 56,74-0056,,3,Tract of land in S 1/2 Section 15 and N 1/2 NE 1/4 22-1-16,TIF funds used for site acquisition and preparation for development and construction of grain receiving and shipping facility.,2017,0,0,403721,16096279,0,0,0,0,,403721,16096279,2.034007,327399.44,8211.71
74-0840,RICHARDSON,74,TIF CONSOLIDATED GRAIN & BARGE,1/1/13,FALLS CITY,FALLS CITY 56,74-0056,,3,Tract of land in S 1/2 Section 15 and N 1/2 NE 1/4 22-1-16,TIF funds used for site acquisition and preparation for development and construction of grain receiving and shipping facility.,2018,0,0,403721,17073304,0,0,0,0,,403721,17073304,2.029248,346459.66,8192.5
74-0850,RICHARDSON,74,TIF ARMBRUSTER MOTORS PROJ,1/1/18,FALLS CITY,FALLS CITY 56,74-0056,,3,The East 1/2 of the South 1/2 of Block 73 Falls City Hutchings and Maust,"TIF Funds to be used for public improvements for the construction of an auto body retail, maintenance and repair facility.",2018,0,0,70880,623706,0,0,0,0,,70880,623706,2.029248,12656.54,1438.33
76-9600,SALINE,76,TIF FRIEND REDEVL AREA 1,10/14/08,FRIEND,FRIEND 68,76-0068,,3,"TIF area equals 218 acres in the Central Business District, the 1st Street (Highway 6) commercial corridor and area located north of the BNSF Railroad, as well as vacant parcels and highway commercial uses adjacent, and beyond the incorporated areas of Friend.",,2008,129115,0,18640,0,0,0,0,0,,147755,0,2.391819,0,3534.03
76-9600,SALINE,76,TIF FRIEND REDEVL AREA 1,10/14/08,FRIEND,FRIEND 68,76-0068,,3,"TIF area equals 218 acres in the Central Business District, the 1st Street (Highway 6) commercial corridor and area located north of the BNSF Railroad, as well as vacant parcels and highway commercial uses adjacent, and beyond the incorporated areas of Friend.",,2009,113760,31805,13115,0,0,0,0,0,,126875,31805,2.406463,765.36,3053.2
76-9600,SALINE,76,TIF FRIEND REDEVL AREA 1,10/14/08,FRIEND,FRIEND 68,76-0068,,3,"TIF area equals 218 acres in the Central Business District, the 1st Street (Highway 6) commercial corridor and area located north of the BNSF Railroad, as well as vacant parcels and highway commercial uses adjacent, and beyond the incorporated areas of Friend.",,2010,100945,6535,13115,0,0,0,0,0,,114060,6535,2.428967,158.72,2770.48
76-9600,SALINE,76,TIF FRIEND REDEVL AREA 1,10/14/08,FRIEND,FRIEND 68,76-0068,,3,"TIF area equals 218 acres in the Central Business District, the 1st Street (Highway 6) commercial corridor and area located north of the BNSF Railroad, as well as vacant parcels and highway commercial uses adjacent, and beyond the incorporated areas of Friend.",,2011,98330,7330,18640,47095,0,0,0,0,,116970,54425,2.406175,1309.54,2814.5
76-9600,SALINE,76,TIF FRIEND REDEVL AREA 1,10/14/08,FRIEND,FRIEND 68,76-0068,,3,"TIF area equals 218 acres in the Central Business District, the 1st Street (Highway 6) commercial corridor and area located north of the BNSF Railroad, as well as vacant parcels and highway commercial uses adjacent, and beyond the incorporated areas of Friend.",,2012,90665,13250,18640,47095,0,0,0,0,,109305,60345,2.379257,1435.78,2600.65
76-9600,SALINE,76,TIF FRIEND REDEVL AREA 1,10/14/08,FRIEND,FRIEND 68,76-0068,,3,"TIF area equals 218 acres in the Central Business District, the 1st Street (Highway 6) commercial corridor and area located north of the BNSF Railroad, as well as vacant parcels and highway commercial uses adjacent, and beyond the incorporated areas of Friend.",,2013,90665,11155,18640,43410,0,0,0,0,,109305,54565,2.356262,1285.7,2575.51
76-9600,SALINE,76,TIF FRIEND REDEVL AREA 1,10/14/08,FRIEND,FRIEND 68,76-0068,,3,"TIF area equals 218 acres in the Central Business District, the 1st Street (Highway 6) commercial corridor and area located north of the BNSF Railroad, as well as vacant parcels and highway commercial uses adjacent, and beyond the incorporated areas of Friend.",,2014,90665,11155,18640,43410,0,0,0,0,,109305,54565,2.204444,1202.86,2409.57
76-9600,SALINE,76,TIF FRIEND REDEVL AREA 1,10/14/08,FRIEND,FRIEND 68,76-0068,,3,"TIF area equals 218 acres in the Central Business District, the 1st Street (Highway 6) commercial corridor and area located north of the BNSF Railroad, as well as vacant parcels and highway commercial uses adjacent, and beyond the incorporated areas of Friend.",,2015,90665,12750,18640,43410,0,0,0,0,,109305,56160,2.365625,1328.54,2585.75
76-9600,SALINE,76,TIF FRIEND REDEVL AREA 1,10/14/08,FRIEND,FRIEND 68,76-0068,,3,"TIF area equals 218 acres in the Central Business District, the 1st Street (Highway 6) commercial corridor and area located north of the BNSF Railroad, as well as vacant parcels and highway commercial uses adjacent, and beyond the incorporated areas of Friend.",,2016,58665,2870,70900,494130,0,0,0,0,0,129565,497000,2.159857,10734.5,2798.42
76-9600,SALINE,76,TIF FRIEND REDEVL AREA 1,10/14/08,FRIEND,FRIEND 68,76-0068,,3,"TIF area equals 218 acres in the Central Business District, the 1st Street (Highway 6) commercial corridor and area located north of the BNSF Railroad, as well as vacant parcels and highway commercial uses adjacent, and beyond the incorporated areas of Friend.",,2017,58810,2060,84170,545710,0,0,0,0,,142980,547770,2.084729,11419.52,2980.75
76-9600,SALINE,76,TIF FRIEND REDEVL AREA 1,10/14/08,FRIEND,FRIEND 68,76-0068,,3,"TIF area equals 218 acres in the Central Business District, the 1st Street (Highway 6) commercial corridor and area located north of the BNSF Railroad, as well as vacant parcels and highway commercial uses adjacent, and beyond the incorporated areas of Friend.",,2018,58810,2060,84170,545710,0,0,0,0,,142980,547770,2.093745,11468.92,2993.64
76-9601,SALINE,76,TIF FRIEND REDVL AREA 1 - 2nd,10/14/08,FRIEND,FRIEND 68,76-0068,,3,A tract of land in Section 14-8-1 and section 22-8-1,"TIF funds used for acquisition and clearing of property located in the redevelopment area; installation of public infrastructure to prepare sites for redevelopment; additional repairs, improfements, replacements and construction necessary to the foregoing.",2009,3590605,528025,4363350,0,0,0,0,0,,7953955,528025,2.406463,12706.72,191408.98
76-9601,SALINE,76,TIF FRIEND REDVL AREA 1 - 2nd,10/14/08,FRIEND,FRIEND 68,76-0068,,3,A tract of land in Section 14-8-1 and section 22-8-1,"TIF funds used for acquisition and clearing of property located in the redevelopment area; installation of public infrastructure to prepare sites for redevelopment; additional repairs, improfements, replacements and construction necessary to the foregoing.",2010,3584580,528210,4341315,426715,0,0,0,0,,7925895,954925,2.428967,23194.78,192517.37
76-9601,SALINE,76,TIF FRIEND REDVL AREA 1 - 2nd,10/14/08,FRIEND,FRIEND 68,76-0068,,3,A tract of land in Section 14-8-1 and section 22-8-1,"TIF funds used for acquisition and clearing of property located in the redevelopment area; installation of public infrastructure to prepare sites for redevelopment; additional repairs, improfements, replacements and construction necessary to the foregoing.",2011,3537065,513925,4120160,829025,0,0,0,0,,7657225,1342950,2.406175,32313.8,184246.23
76-9601,SALINE,76,TIF FRIEND REDVL AREA 1 - 2nd,10/14/08,FRIEND,FRIEND 68,76-0068,,3,A tract of land in Section 14-8-1 and section 22-8-1,"TIF funds used for acquisition and clearing of property located in the redevelopment area; installation of public infrastructure to prepare sites for redevelopment; additional repairs, improfements, replacements and construction necessary to the foregoing.",2012,3464210,465695,4114660,1656805,0,0,0,0,,7578870,2122500,2.379257,50499.68,180320.79
76-9601,SALINE,76,TIF FRIEND REDVL AREA 1 - 2nd,10/14/08,FRIEND,FRIEND 68,76-0068,,3,A tract of land in Section 14-8-1 and section 22-8-1,"TIF funds used for acquisition and clearing of property located in the redevelopment area; installation of public infrastructure to prepare sites for redevelopment; additional repairs, improfements, replacements and construction necessary to the foregoing.",2013,3385565,430675,3995215,2833760,0,0,0,0,,7380780,3264435,2.356262,76918.64,173910.51
76-9601,SALINE,76,TIF FRIEND REDVL AREA 1 - 2nd,10/14/08,FRIEND,FRIEND 68,76-0068,,3,A tract of land in Section 14-8-1 and section 22-8-1,"TIF funds used for acquisition and clearing of property located in the redevelopment area; installation of public infrastructure to prepare sites for redevelopment; additional repairs, improfements, replacements and construction necessary to the foregoing.",2014,3385565,425630,4023260,2794270,0,0,0,0,,7408825,3219900,2.204444,70980.96,163323.4
76-9601,SALINE,76,TIF FRIEND REDVL AREA 1 - 2nd,10/14/08,FRIEND,FRIEND 68,76-0068,,3,A tract of land in Section 14-8-1 and section 22-8-1,"TIF funds used for acquisition and clearing of property located in the redevelopment area; installation of public infrastructure to prepare sites for redevelopment; additional repairs, improfements, replacements and construction necessary to the foregoing.",2015,3383125,551240,4006800,2806980,0,0,0,0,,7389925,3358220,2.365625,79442.92,174817.91
76-9601,SALINE,76,TIF FRIEND REDVL AREA 1 - 2nd,10/14/08,FRIEND,FRIEND 68,76-0068,,3,A tract of land in Section 14-8-1 and section 22-8-1,"TIF funds used for acquisition and clearing of property located in the redevelopment area; installation of public infrastructure to prepare sites for redevelopment; additional repairs, improfements, replacements and construction necessary to the foregoing.",2016,3317355,881430,3937980,3769320,0,0,0,0,0,7255335,4650750,2.159857,100449.48,156704.86
76-9601,SALINE,76,TIF FRIEND REDVL AREA 1 - 2nd,10/14/08,FRIEND,FRIEND 68,76-0068,,3,A tract of land in Section 14-8-1 and section 22-8-1,"TIF funds used for acquisition and clearing of property located in the redevelopment area; installation of public infrastructure to prepare sites for redevelopment; additional repairs, improfements, replacements and construction necessary to the foregoing.",2017,3532430,904645,4001810,4554385,0,0,0,0,,7534240,5459030,2.084729,113805.98,157068.49
76-9601,SALINE,76,TIF FRIEND REDVL AREA 1 - 2nd,10/14/08,FRIEND,FRIEND 68,76-0068,,3,A tract of land in Section 14-8-1 and section 22-8-1,"TIF funds used for acquisition and clearing of property located in the redevelopment area; installation of public infrastructure to prepare sites for redevelopment; additional repairs, improfements, replacements and construction necessary to the foregoing.",2018,3540460,1179465,3957100,4551600,0,0,0,0,,7497560,5731065,2.093745,119993.82,156979.79
76-9602,SALINE,76,TIF FRIEND STUZMAN,11/4/08,FRIEND,FRIEND 68,76-0068,,3,"Lots 36-42, E. Whitcombs First Addition","TIF funds used for the constructing and equipping of a metal building to be used in the production and milling of hardwood floors, moldings, and related products, the acquisition of the real property comprising the project area, and the construction of certain other improvements ot service the needs of the facilty.",2009,0,0,38535,81820,0,0,0,0,,38535,81820,2.406463,1968.96,927.33
76-9602,SALINE,76,TIF FRIEND STUZMAN,11/4/08,FRIEND,FRIEND 68,76-0068,,3,"Lots 36-42, E. Whitcombs First Addition","TIF funds used for the constructing and equipping of a metal building to be used in the production and milling of hardwood floors, moldings, and related products, the acquisition of the real property comprising the project area, and the construction of certain other improvements ot service the needs of the facilty.",2010,0,0,38535,81820,0,0,0,0,,38535,81820,2.428967,1987.38,936
76-9602,SALINE,76,TIF FRIEND STUZMAN,11/4/08,FRIEND,FRIEND 68,76-0068,,3,"Lots 36-42, E. Whitcombs First Addition","TIF funds used for the constructing and equipping of a metal building to be used in the production and milling of hardwood floors, moldings, and related products, the acquisition of the real property comprising the project area, and the construction of certain other improvements ot service the needs of the facilty.",2011,0,0,38535,139865,0,0,0,0,,38535,139865,2.406175,3365.4,927.22
