ID,CNTYNAME,CNTY,TIFNAME,PROJDATE,CITYNAME,SCHNAME,BASESCH,UNIFSCH,CLASS,REMARKS,Year,RESTIFBV,RESTIFEV,COMTIFBV,COMTIFEV,INDTIFBV,INDTIFEV,OTHTIFBV,OTHTIFEV,OTHDESC,TOTTIFBV,TOTTIFEV,TOTRATE,TIFEXTAX,TIFBSTAX
66-0253,OTOE,66,TIF FAREWAY FOODS,1/1/2012,NEBRASKA CITY,NEBRASKA CITY 111,66-0111,,3,"Name of Project: Fareway Foods
Pt. SE 1/4 NE 1/4 Section 17-18-14
Description: TIF funds used for acquisition of redevelopment area,  rehabilitation and construction of an existing retail building, parking lot and surrounding area.",2014,0,0,502210,765580,0,0,0,0,,502210,765580,2.09678,16052.52,10530.24
66-0253,OTOE,66,TIF FAREWAY FOODS,1/1/2012,NEBRASKA CITY,NEBRASKA CITY 111,66-0111,,3,"Name of Project: Fareway Foods
Pt. SE 1/4 NE 1/4 Section 17-18-14
Description: TIF funds used for acquisition of redevelopment area,  rehabilitation and construction of an existing retail building, parking lot and surrounding area.",2015,0,0,502210,765580,0,0,0,0,,502210,765580,2.153006,16482.98,10812.61
66-0253,OTOE,66,TIF FAREWAY FOODS,1/1/2012,NEBRASKA CITY,NEBRASKA CITY 111,66-0111,,3,"Name of Project: Fareway Foods
Pt. SE 1/4 NE 1/4 Section 17-18-14
Description: TIF funds used for acquisition of redevelopment area,  rehabilitation and construction of an existing retail building, parking lot and surrounding area.",2016,0,0,502210,765580,0,0,0,0,0,502210,765580,2.120104,16231.1,10647.37
67-9101,PAWNEE,67,TIF PC STONEBRIDGE TIF 1,7/24/2006,PAWNEE CITY,PAWNEE CITY 1,67-0001,,3,"Name of Project: Stonebridge Vineyard, Inc
Lots 1-3, of irregular tracts in the NE1/4 of Section 27, Township 2, Range 11, East of the 6th p.m.
Description: TIF funds used for infrastructure for the construction of a micro-brewery/winery facililty.",2006,0,0,26385,577525,0,0,0,0,,26385,577525,2.093303,12089.34,552.32
67-9101,PAWNEE,67,TIF PC STONEBRIDGE TIF 1,7/24/2006,PAWNEE CITY,PAWNEE CITY 1,67-0001,,3,"Name of Project: Stonebridge Vineyard, Inc
Lots 1-3, of irregular tracts in the NE1/4 of Section 27, Township 2, Range 11, East of the 6th p.m.
Description: TIF funds used for infrastructure for the construction of a micro-brewery/winery facililty.",2007,0,0,26385,577525,0,0,0,0,,26385,577525,2.006768,11589.58,529.49
67-9101,PAWNEE,67,TIF PC STONEBRIDGE TIF 1,7/24/2006,PAWNEE CITY,PAWNEE CITY 1,67-0001,,3,"Name of Project: Stonebridge Vineyard, Inc
Lots 1-3, of irregular tracts in the NE1/4 of Section 27, Township 2, Range 11, East of the 6th p.m.
Description: TIF funds used for infrastructure for the construction of a micro-brewery/winery facililty.",2008,0,0,26385,681205,0,0,0,0,,26385,681205,2.031289,13837.24,535.96
67-9101,PAWNEE,67,TIF PC STONEBRIDGE TIF 1,7/24/2006,PAWNEE CITY,PAWNEE CITY 1,67-0001,,3,"Name of Project: Stonebridge Vineyard, Inc
Lots 1-3, of irregular tracts in the NE1/4 of Section 27, Township 2, Range 11, East of the 6th p.m.
Description: TIF funds used for infrastructure for the construction of a micro-brewery/winery facililty.",2009,0,0,26385,681205,0,0,0,0,,26385,681205,1.995971,13596.66,526.64
67-9101,PAWNEE,67,TIF PC STONEBRIDGE TIF 1,7/24/2006,PAWNEE CITY,PAWNEE CITY 1,67-0001,,3,"Name of Project: Stonebridge Vineyard, Inc
Lots 1-3, of irregular tracts in the NE1/4 of Section 27, Township 2, Range 11, East of the 6th p.m.
Description: TIF funds used for infrastructure for the construction of a micro-brewery/winery facililty.",2010,0,0,26385,681205,0,0,0,0,,26385,681205,2.01302,13712.8,531.14
67-9101,PAWNEE,67,TIF PC STONEBRIDGE TIF 1,7/24/2006,PAWNEE CITY,PAWNEE CITY 1,67-0001,,3,"Name of Project: Stonebridge Vineyard, Inc
Lots 1-3, of irregular tracts in the NE1/4 of Section 27, Township 2, Range 11, East of the 6th p.m.
Description: TIF funds used for infrastructure for the construction of a micro-brewery/winery facililty.",2011,0,0,26385,691555,0,0,0,0,,26385,691555,1.972205,13638.88,520.37
67-9101,PAWNEE,67,TIF PC STONEBRIDGE TIF 1,7/24/2006,PAWNEE CITY,PAWNEE CITY 1,67-0001,,3,"Name of Project: Stonebridge Vineyard, Inc
Lots 1-3, of irregular tracts in the NE1/4 of Section 27, Township 2, Range 11, East of the 6th p.m.
Description: TIF funds used for infrastructure for the construction of a micro-brewery/winery facililty.",2012,0,0,26385,691555,0,0,0,0,,26385,691555,2.016288,13943.74,532
67-9101,PAWNEE,67,TIF PC STONEBRIDGE TIF 1,7/24/2006,PAWNEE CITY,PAWNEE CITY 1,67-0001,,3,"Name of Project: Stonebridge Vineyard, Inc
Lots 1-3, of irregular tracts in the NE1/4 of Section 27, Township 2, Range 11, East of the 6th p.m.
Description: TIF funds used for infrastructure for the construction of a micro-brewery/winery facililty.",2013,0,0,26385,691555,0,0,0,0,,26385,691555,1.897755,13124.02,500.72
67-9101,PAWNEE,67,TIF PC STONEBRIDGE TIF 1,7/24/2006,PAWNEE CITY,PAWNEE CITY 1,67-0001,,3,"Name of Project: Stonebridge Vineyard, Inc
Lots 1-3, of irregular tracts in the NE1/4 of Section 27, Township 2, Range 11, East of the 6th p.m.
Description: TIF funds used for infrastructure for the construction of a micro-brewery/winery facililty.",2014,0,0,26385,691555,0,0,0,0,,26385,691555,1.884073,13029.4,497.11
67-9101,PAWNEE,67,TIF PC STONEBRIDGE TIF 1,7/24/2006,PAWNEE CITY,PAWNEE CITY 1,67-0001,,3,"Name of Project: Stonebridge Vineyard, Inc
Lots 1-3, of irregular tracts in the NE1/4 of Section 27, Township 2, Range 11, East of the 6th p.m.
Description: TIF funds used for infrastructure for the construction of a micro-brewery/winery facililty.",2015,0,0,26385,691555,0,0,0,0,,26385,691555,1.922643,13296.14,507.29
67-9101,PAWNEE,67,TIF PC STONEBRIDGE TIF 1,7/24/2006,PAWNEE CITY,PAWNEE CITY 1,67-0001,,3,"Name of Project: Stonebridge Vineyard, Inc
Lots 1-3, of irregular tracts in the NE1/4 of Section 27, Township 2, Range 11, East of the 6th p.m.
Description: TIF funds used for infrastructure for the construction of a micro-brewery/winery facililty.",2016,0,0,26385,734025,0,0,0,0,,26385,734025,1.946,14284.14,513.45
68-8612,PERKINS,68,TIF VENANGO PROJ 1,1/1/2013,VENANGO,PERKINS COUNTY 20,68-0020,,3,"Name of Project: Venago Project 1
Parcel 680105913, includes three Parcels in N 1/2 Section 7-9-41 (both sides of RR) 4.75 acres; Parcel 680025324 Part Lot 1 & all Lots 2-9 Block 7 No. 1037. Venango
Description: TIF funds used for demolition and clean-u",2013,0,0,3186565,625462,0,0,0,0,,3186565,625462,1.820165,11384.44,58000.74
68-8612,PERKINS,68,TIF VENANGO PROJ 1,1/1/2013,VENANGO,PERKINS COUNTY 20,68-0020,,3,"Name of Project: Venago Project 1
Parcel 680105913, includes three Parcels in N 1/2 Section 7-9-41 (both sides of RR) 4.75 acres; Parcel 680025324 Part Lot 1 & all Lots 2-9 Block 7 No. 1037. Venango
Description: TIF funds used for demolition and clean-u",2014,0,0,3186565,566682,0,0,0,0,,3186565,566682,1.610464,9126.2,51318.48
68-8612,PERKINS,68,TIF VENANGO PROJ 1,1/1/2013,VENANGO,PERKINS COUNTY 20,68-0020,,3,"Name of Project: Venago Project 1
Parcel 680105913, includes three Parcels in N 1/2 Section 7-9-41 (both sides of RR) 4.75 acres; Parcel 680025324 Part Lot 1 & all Lots 2-9 Block 7 No. 1037. Venango
Description: TIF funds used for demolition and clean-u",2015,0,0,3186565,548938,0,0,0,0,,3186565,548938,1.44382,7925.68,46008.26
68-8612,PERKINS,68,TIF VENANGO PROJ 1,1/1/2013,VENANGO,PERKINS COUNTY 20,68-0020,,3,"Name of Project: Venago Project 1
Parcel 680105913, includes three Parcels in N 1/2 Section 7-9-41 (both sides of RR) 4.75 acres; Parcel 680025324 Part Lot 1 & all Lots 2-9 Block 7 No. 1037. Venango
Description: TIF funds used for demolition and clean-u",2016,0,0,3186565,548938,0,0,0,0,0,3186565,548938,1.412846,7755.64,45021.26
68-8613,PERKINS,68,TIF VENANGO PROJ 2,1/1/2016,VENANGO,PERKINS COUNTY 20,68-0020,,3,"Name of Project: Venango Project 2
Pt W 1/2 N of RR 7-9-14 PID 680061606 and Pt N of RR 12-9-42 PID 680061517
Description of Project: TIF funds for public infrastructure improvements, upgrades and repairs to redevelopment area consisting of entire corpo",2016,0,0,81236,4286988,0,0,0,0,0,81236,4286988,1.412846,60568.54,1147.74
69-9510,PHELPS,69,TIF KUGLER DENNIS,8/21/2002,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Old Ice House Project
1101 1st Street
Description: TIF funds used  to clean-up abandoned ice house property, complete renovation of property, rehabilitate old building and construct new building.",2002,0,0,22830,0,0,0,0,0,,22830,0,2.067365,0,471.98
69-9510,PHELPS,69,TIF KUGLER DENNIS,8/21/2002,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Old Ice House Project
1101 1st Street
Description: TIF funds used  to clean-up abandoned ice house property, complete renovation of property, rehabilitate old building and construct new building.",2003,0,0,18840,80142,0,0,0,0,,18840,80142,2.152049,1724.7,405.45
69-9510,PHELPS,69,TIF KUGLER DENNIS,8/21/2002,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Old Ice House Project
1101 1st Street
Description: TIF funds used  to clean-up abandoned ice house property, complete renovation of property, rehabilitate old building and construct new building.",2004,0,0,22830,80142,0,0,0,0,,22830,80142,2.135976,1711.81,487.64
69-9510,PHELPS,69,TIF KUGLER DENNIS,8/21/2002,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Old Ice House Project
1101 1st Street
Description: TIF funds used  to clean-up abandoned ice house property, complete renovation of property, rehabilitate old building and construct new building.",2005,0,0,22830,80142,0,0,0,0,,22830,80142,2.151711,1724.42,491.24
69-9510,PHELPS,69,TIF KUGLER DENNIS,8/21/2002,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Old Ice House Project
1101 1st Street
Description: TIF funds used  to clean-up abandoned ice house property, complete renovation of property, rehabilitate old building and construct new building.",2006,0,0,22830,80142,0,0,0,0,,22830,80142,2.17691,1744.62,496.99
69-9510,PHELPS,69,TIF KUGLER DENNIS,8/21/2002,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Old Ice House Project
1101 1st Street
Description: TIF funds used  to clean-up abandoned ice house property, complete renovation of property, rehabilitate old building and construct new building.",2007,0,0,22830,80142,0,0,0,0,,22830,80142,2.205572,1767.59,503.53
69-9510,PHELPS,69,TIF KUGLER DENNIS,8/21/2002,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Old Ice House Project
1101 1st Street
Description: TIF funds used  to clean-up abandoned ice house property, complete renovation of property, rehabilitate old building and construct new building.",2008,0,0,22830,80142,0,0,0,0,,22830,80142,2.180165,1747.23,497.73
69-9510,PHELPS,69,TIF KUGLER DENNIS,8/21/2002,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Old Ice House Project
1101 1st Street
Description: TIF funds used  to clean-up abandoned ice house property, complete renovation of property, rehabilitate old building and construct new building.",2009,0,0,22830,86910,0,0,0,0,,22830,86910,2.021565,1756.95,461.52
69-9510,PHELPS,69,TIF KUGLER DENNIS,8/21/2002,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Old Ice House Project
1101 1st Street
Description: TIF funds used  to clean-up abandoned ice house property, complete renovation of property, rehabilitate old building and construct new building.",2010,0,0,22830,86910,0,0,0,0,,22830,86910,1.99166,1730.95,454.7
69-9510,PHELPS,69,TIF KUGLER DENNIS,8/21/2002,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Old Ice House Project
1101 1st Street
Description: TIF funds used  to clean-up abandoned ice house property, complete renovation of property, rehabilitate old building and construct new building.",2011,0,0,22790,86910,0,0,0,0,,22790,86910,1.996119,1734.83,454.92
69-9510,PHELPS,69,TIF KUGLER DENNIS,8/21/2002,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Old Ice House Project
1101 1st Street
Description: TIF funds used  to clean-up abandoned ice house property, complete renovation of property, rehabilitate old building and construct new building.",2012,0,0,22830,97910,0,0,0,0,,22830,97910,2.040092,1997.45,465.75
69-9510,PHELPS,69,TIF KUGLER DENNIS,8/21/2002,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Old Ice House Project
1101 1st Street
Description: TIF funds used  to clean-up abandoned ice house property, complete renovation of property, rehabilitate old building and construct new building.",2013,0,0,22830,97910,0,0,0,0,,22830,97910,2.11352,2069.36,482.52
69-9510,PHELPS,69,TIF KUGLER DENNIS,8/21/2002,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Old Ice House Project
1101 1st Street
Description: TIF funds used  to clean-up abandoned ice house property, complete renovation of property, rehabilitate old building and construct new building.",2014,0,0,22830,101035,0,0,0,0,,22830,101035,2.021566,2042.5,461.52
69-9510,PHELPS,69,TIF KUGLER DENNIS,8/21/2002,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Old Ice House Project
1101 1st Street
Description: TIF funds used  to clean-up abandoned ice house property, complete renovation of property, rehabilitate old building and construct new building.",2015,0,0,22830,117475,0,0,0,0,,22830,117475,1.964719,2308.08,448.55
69-9510,PHELPS,69,TIF KUGLER DENNIS,8/21/2002,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Old Ice House Project
1101 1st Street
Description: TIF funds used  to clean-up abandoned ice house property, complete renovation of property, rehabilitate old building and construct new building.",2016,0,0,22830,93290,0,0,0,0,,22830,93290,1.927581,1798.26,440.07
69-9513,PHELPS,69,TIF HEINZ KEITH & JEANIE,3/18/2003,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Keith & Jeanie Heinz
Lot 7, Block 32, First Addition (corner of 4th & Blaine)
Description: TIF funds approved for renovation and refurbishment of two old filling station buildings into usable buildings. Underground gas tanks will be rem",2004,0,0,15640,14615,0,0,0,0,,15640,14615,2.135976,312.17,334.07
69-9513,PHELPS,69,TIF HEINZ KEITH & JEANIE,3/18/2003,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Keith & Jeanie Heinz
Lot 7, Block 32, First Addition (corner of 4th & Blaine)
Description: TIF funds approved for renovation and refurbishment of two old filling station buildings into usable buildings. Underground gas tanks will be rem",2005,0,0,15640,14615,0,0,0,0,,15640,14615,2.151711,314.47,336.53
69-9513,PHELPS,69,TIF HEINZ KEITH & JEANIE,3/18/2003,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Keith & Jeanie Heinz
Lot 7, Block 32, First Addition (corner of 4th & Blaine)
Description: TIF funds approved for renovation and refurbishment of two old filling station buildings into usable buildings. Underground gas tanks will be rem",2006,0,0,15640,14615,0,0,0,0,,15640,14615,2.17691,318.16,340.47
69-9513,PHELPS,69,TIF HEINZ KEITH & JEANIE,3/18/2003,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Keith & Jeanie Heinz
Lot 7, Block 32, First Addition (corner of 4th & Blaine)
Description: TIF funds approved for renovation and refurbishment of two old filling station buildings into usable buildings. Underground gas tanks will be rem",2007,0,0,15640,14615,0,0,0,0,,15640,14615,2.205572,322.34,344.95
69-9513,PHELPS,69,TIF HEINZ KEITH & JEANIE,3/18/2003,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Keith & Jeanie Heinz
Lot 7, Block 32, First Addition (corner of 4th & Blaine)
Description: TIF funds approved for renovation and refurbishment of two old filling station buildings into usable buildings. Underground gas tanks will be rem",2008,0,0,15640,14615,0,0,0,0,,15640,14615,2.180165,318.63,340.98
69-9513,PHELPS,69,TIF HEINZ KEITH & JEANIE,3/18/2003,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Keith & Jeanie Heinz
Lot 7, Block 32, First Addition (corner of 4th & Blaine)
Description: TIF funds approved for renovation and refurbishment of two old filling station buildings into usable buildings. Underground gas tanks will be rem",2009,0,0,15640,41900,0,0,0,0,,15640,41900,2.021565,847.04,316.17
69-9513,PHELPS,69,TIF HEINZ KEITH & JEANIE,3/18/2003,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Keith & Jeanie Heinz
Lot 7, Block 32, First Addition (corner of 4th & Blaine)
Description: TIF funds approved for renovation and refurbishment of two old filling station buildings into usable buildings. Underground gas tanks will be rem",2010,0,0,15640,41900,0,0,0,0,,15640,41900,1.99166,834.51,311.5
69-9513,PHELPS,69,TIF HEINZ KEITH & JEANIE,3/18/2003,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Keith & Jeanie Heinz
Lot 7, Block 32, First Addition (corner of 4th & Blaine)
Description: TIF funds approved for renovation and refurbishment of two old filling station buildings into usable buildings. Underground gas tanks will be rem",2011,0,0,15600,41900,0,0,0,0,,15600,41900,1.996119,836.37,311.39
69-9513,PHELPS,69,TIF HEINZ KEITH & JEANIE,3/18/2003,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Keith & Jeanie Heinz
Lot 7, Block 32, First Addition (corner of 4th & Blaine)
Description: TIF funds approved for renovation and refurbishment of two old filling station buildings into usable buildings. Underground gas tanks will be rem",2012,0,0,15640,40700,0,0,0,0,,15640,40700,2.040092,830.32,319.07
69-9513,PHELPS,69,TIF HEINZ KEITH & JEANIE,3/18/2003,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Keith & Jeanie Heinz
Lot 7, Block 32, First Addition (corner of 4th & Blaine)
Description: TIF funds approved for renovation and refurbishment of two old filling station buildings into usable buildings. Underground gas tanks will be rem",2013,0,0,15640,40700,0,0,0,0,,15640,40700,2.11352,860.2,330.55
69-9513,PHELPS,69,TIF HEINZ KEITH & JEANIE,3/18/2003,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Keith & Jeanie Heinz
Lot 7, Block 32, First Addition (corner of 4th & Blaine)
Description: TIF funds approved for renovation and refurbishment of two old filling station buildings into usable buildings. Underground gas tanks will be rem",2014,0,0,15640,41185,0,0,0,0,,15640,41185,2.021566,832.58,316.17
69-9513,PHELPS,69,TIF HEINZ KEITH & JEANIE,3/18/2003,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Keith & Jeanie Heinz
Lot 7, Block 32, First Addition (corner of 4th & Blaine)
Description: TIF funds approved for renovation and refurbishment of two old filling station buildings into usable buildings. Underground gas tanks will be rem",2015,0,0,15640,47530,0,0,0,0,,15640,47530,1.964719,933.84,307.28
69-9513,PHELPS,69,TIF HEINZ KEITH & JEANIE,3/18/2003,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Keith & Jeanie Heinz
Lot 7, Block 32, First Addition (corner of 4th & Blaine)
Description: TIF funds approved for renovation and refurbishment of two old filling station buildings into usable buildings. Underground gas tanks will be rem",2016,0,0,15640,49275,0,0,0,0,,15640,49275,1.927581,949.82,301.47
69-9515,PHELPS,69,TIF WAGNERS IRRIGATION,3/3/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Wagner's Irrigation
3rd & Grant
Description: TIF funds used to redevelop area by building a 3,600 sq ft addition to the building for manufacturing purposes.",2005,0,0,64175,61961,0,0,0,0,,64175,61961,2.151711,1333.22,1380.86
69-9515,PHELPS,69,TIF WAGNERS IRRIGATION,3/3/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Wagner's Irrigation
3rd & Grant
Description: TIF funds used to redevelop area by building a 3,600 sq ft addition to the building for manufacturing purposes.",2006,0,0,64175,61961,0,0,0,0,,64175,61961,2.17691,1348.84,1397.03
69-9515,PHELPS,69,TIF WAGNERS IRRIGATION,3/3/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Wagner's Irrigation
3rd & Grant
Description: TIF funds used to redevelop area by building a 3,600 sq ft addition to the building for manufacturing purposes.",2007,0,0,64175,61961,0,0,0,0,,64175,61961,2.205572,1366.59,1415.43
69-9515,PHELPS,69,TIF WAGNERS IRRIGATION,3/3/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Wagner's Irrigation
3rd & Grant
Description: TIF funds used to redevelop area by building a 3,600 sq ft addition to the building for manufacturing purposes.",2008,0,0,64175,61961,0,0,0,0,,64175,61961,2.180165,1350.85,1399.12
69-9515,PHELPS,69,TIF WAGNERS IRRIGATION,3/3/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Wagner's Irrigation
3rd & Grant
Description: TIF funds used to redevelop area by building a 3,600 sq ft addition to the building for manufacturing purposes.",2009,0,0,64175,63700,0,0,0,0,,64175,63700,2.021565,1287.74,1297.34
69-9515,PHELPS,69,TIF WAGNERS IRRIGATION,3/3/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Wagner's Irrigation
3rd & Grant
Description: TIF funds used to redevelop area by building a 3,600 sq ft addition to the building for manufacturing purposes.",2010,0,0,64175,63700,0,0,0,0,,64175,63700,1.99166,1268.69,1278.15
69-9515,PHELPS,69,TIF WAGNERS IRRIGATION,3/3/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Wagner's Irrigation
3rd & Grant
Description: TIF funds used to redevelop area by building a 3,600 sq ft addition to the building for manufacturing purposes.",2011,0,0,64175,63700,0,0,0,0,,64175,63700,1.996119,1271.53,1281.01
69-9515,PHELPS,69,TIF WAGNERS IRRIGATION,3/3/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Wagner's Irrigation
3rd & Grant
Description: TIF funds used to redevelop area by building a 3,600 sq ft addition to the building for manufacturing purposes.",2012,0,0,64175,96500,0,0,0,0,,64175,96500,2.040092,1968.69,1309.23
69-9515,PHELPS,69,TIF WAGNERS IRRIGATION,3/3/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Wagner's Irrigation
3rd & Grant
Description: TIF funds used to redevelop area by building a 3,600 sq ft addition to the building for manufacturing purposes.",2013,0,0,64175,96500,0,0,0,0,,64175,96500,2.11352,2039.56,1356.35
69-9515,PHELPS,69,TIF WAGNERS IRRIGATION,3/3/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Wagner's Irrigation
3rd & Grant
Description: TIF funds used to redevelop area by building a 3,600 sq ft addition to the building for manufacturing purposes.",2014,0,0,64175,109755,0,0,0,0,,64175,109755,2.021566,2218.78,1297.34
69-9515,PHELPS,69,TIF WAGNERS IRRIGATION,3/3/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Wagner's Irrigation
3rd & Grant
Description: TIF funds used to redevelop area by building a 3,600 sq ft addition to the building for manufacturing purposes.",2015,0,0,64175,146990,0,0,0,0,,64175,146990,1.964719,2887.94,1260.86
69-9515,PHELPS,69,TIF WAGNERS IRRIGATION,3/3/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Wagner's Irrigation
3rd & Grant
Description: TIF funds used to redevelop area by building a 3,600 sq ft addition to the building for manufacturing purposes.",2016,0,0,64175,146990,0,0,0,0,,64175,146990,1.927581,2833.36,1237.03
69-9516,PHELPS,69,TIF SPADY BUICK PONTIAC,3/3/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Spady Buick
4th & Tilden
Description: TIF funds used to renovate existing property, reroute and upgrade utilities and adding a new building of 9,500 sq ft.",2005,0,0,96955,208500,0,0,0,0,,96955,208500,2.151711,4486.32,2086.19
69-9516,PHELPS,69,TIF SPADY BUICK PONTIAC,3/3/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Spady Buick
4th & Tilden
Description: TIF funds used to renovate existing property, reroute and upgrade utilities and adding a new building of 9,500 sq ft.",2006,0,0,96955,208500,0,0,0,0,,96955,208500,2.17691,4538.86,2110.62
69-9516,PHELPS,69,TIF SPADY BUICK PONTIAC,3/3/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Spady Buick
4th & Tilden
Description: TIF funds used to renovate existing property, reroute and upgrade utilities and adding a new building of 9,500 sq ft.",2007,0,0,96955,208500,0,0,0,0,,96955,208500,2.205572,4598.62,2138.41
69-9516,PHELPS,69,TIF SPADY BUICK PONTIAC,3/3/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Spady Buick
4th & Tilden
Description: TIF funds used to renovate existing property, reroute and upgrade utilities and adding a new building of 9,500 sq ft.",2008,0,0,96955,208500,0,0,0,0,,96955,208500,2.180165,4545.64,2113.78
69-9516,PHELPS,69,TIF SPADY BUICK PONTIAC,3/3/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Spady Buick
4th & Tilden
Description: TIF funds used to renovate existing property, reroute and upgrade utilities and adding a new building of 9,500 sq ft.",2009,0,0,96955,223200,0,0,0,0,,96955,223200,2.021565,4512.13,1960.01
69-9516,PHELPS,69,TIF SPADY BUICK PONTIAC,3/3/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Spady Buick
4th & Tilden
Description: TIF funds used to renovate existing property, reroute and upgrade utilities and adding a new building of 9,500 sq ft.",2010,0,0,96955,223200,0,0,0,0,,96955,223200,1.99166,4445.39,1931.01
69-9516,PHELPS,69,TIF SPADY BUICK PONTIAC,3/3/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Spady Buick
4th & Tilden
Description: TIF funds used to renovate existing property, reroute and upgrade utilities and adding a new building of 9,500 sq ft.",2011,0,0,96955,223200,0,0,0,0,,96955,223200,1.996119,4455.34,1935.34
69-9516,PHELPS,69,TIF SPADY BUICK PONTIAC,3/3/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Spady Buick
4th & Tilden
Description: TIF funds used to renovate existing property, reroute and upgrade utilities and adding a new building of 9,500 sq ft.",2012,0,0,96955,220600,0,0,0,0,,96955,220600,2.040092,4500.44,1977.97
69-9516,PHELPS,69,TIF SPADY BUICK PONTIAC,3/3/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Spady Buick
4th & Tilden
Description: TIF funds used to renovate existing property, reroute and upgrade utilities and adding a new building of 9,500 sq ft.",2013,0,0,96955,220600,0,0,0,0,,96955,220600,2.11352,4662.42,2049.16
69-9516,PHELPS,69,TIF SPADY BUICK PONTIAC,3/3/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Spady Buick
4th & Tilden
Description: TIF funds used to renovate existing property, reroute and upgrade utilities and adding a new building of 9,500 sq ft.",2014,0,0,96955,253075,0,0,0,0,,96955,253075,2.021566,5116.08,1960.01
69-9516,PHELPS,69,TIF SPADY BUICK PONTIAC,3/3/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Spady Buick
4th & Tilden
Description: TIF funds used to renovate existing property, reroute and upgrade utilities and adding a new building of 9,500 sq ft.",2015,0,0,96955,301390,0,0,0,0,,96955,301390,1.964719,5921.48,1904.89
69-9516,PHELPS,69,TIF SPADY BUICK PONTIAC,3/3/2004,HOLDREGE,HOLDREGE 44,69-0044,,3,"Name of Project: Spady Buick
4th & Tilden
Description: TIF funds used to renovate existing property, reroute and upgrade utilities and adding a new building of 9,500 sq ft.",2016,0,0,96955,301390,0,0,0,0,,96955,301390,1.927581,5809.54,1868.89
