"NE Dept. of Revenue, Property Assessment Division",,,,,,,,,,,,,,,,,,,,,,,,,,
Excel format; data export 2021 TIF Report  certified as of 2-25-2022,,,,,,,,,,,,,,,,,,,,,,,,,,
"sorted by county, TIF project name, tax year",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,SCHOOL CODES & Class,,,,,,Residential,Residential,Commerical,Commerical,Industrial,Industrial,Other,Other,Other,Total TIF,Total TIF,Total,Total TIF,Total TIF
85-0307,THAYER,85,"TIF CARGILL, INC. (Sch75)",1/1/2011,CARLETON,THAYER CENTRAL COMM 70,85-0070,,3,"Parcel #859024390 SchDist 75,  Part Lot 1, All of Lots 2, & 3 of Lautenschlager Addition, Carlton","TIF funds to be used for site acquistion, demolition of old ethanol site, and redevelopment of area for a grain receiving, storage and shipping facility.",2012,0,0,604758,645271,0,0,0,0,,604758,645271,1.923462,12411.54,11632.29
85-0307,THAYER,85,"TIF CARGILL, INC. (Sch75)",1/1/2011,CARLETON,THAYER CENTRAL COMM 70,85-0070,,3,"Parcel #859024390 SchDist 75,  Part Lot 1, All of Lots 2, & 3 of Lautenschlager Addition, Carlton","TIF funds to be used for site acquistion, demolition of old ethanol site, and redevelopment of area for a grain receiving, storage and shipping facility.",2013,0,0,604758,719894,0,0,0,0,,604758,719894,1.722792,12402.28,10418.72
85-0307,THAYER,85,"TIF CARGILL, INC. (Sch75)",1/1/2011,CARLETON,THAYER CENTRAL COMM 70,85-0070,,3,"Parcel #859024390 SchDist 75,  Part Lot 1, All of Lots 2, & 3 of Lautenschlager Addition, Carlton","TIF funds to be used for site acquistion, demolition of old ethanol site, and redevelopment of area for a grain receiving, storage and shipping facility.",2014,0,0,604758,841363,0,0,0,0,,604758,841363,1.59501,13419.82,9645.95
85-0307,THAYER,85,"TIF CARGILL, INC. (Sch75)",1/1/2011,CARLETON,THAYER CENTRAL COMM 70,85-0070,,3,"Parcel #859024390 SchDist 75,  Part Lot 1, All of Lots 2, & 3 of Lautenschlager Addition, Carlton","TIF funds to be used for site acquistion, demolition of old ethanol site, and redevelopment of area for a grain receiving, storage and shipping facility.",2015,0,0,604758,619160,0,0,0,0,,604758,619160,1.562533,9674.58,9449.54
85-0307,THAYER,85,"TIF CARGILL, INC. (Sch75)",1/1/2011,CARLETON,THAYER CENTRAL COMM 70,85-0070,,3,"Parcel #859024390 SchDist 75,  Part Lot 1, All of Lots 2, & 3 of Lautenschlager Addition, Carlton","TIF funds to be used for site acquistion, demolition of old ethanol site, and redevelopment of area for a grain receiving, storage and shipping facility.",2016,0,0,604758,645161,0,0,0,0,,604758,645161,1.475806,9521.32,8925.05
85-0307,THAYER,85,"TIF CARGILL, INC. (Sch75)",1/1/2011,CARLETON,THAYER CENTRAL COMM 70,85-0070,,3,"Parcel #859024390 SchDist 75,  Part Lot 1, All of Lots 2, & 3 of Lautenschlager Addition, Carlton","TIF funds to be used for site acquistion, demolition of old ethanol site, and redevelopment of area for a grain receiving, storage and shipping facility.",2017,0,0,604758,690509,0,0,0,0,,604758,690509,1.490389,10291.28,9013.25
85-0307,THAYER,85,"TIF CARGILL, INC. (Sch75)",1/1/2011,CARLETON,THAYER CENTRAL COMM 70,85-0070,,3,"Parcel #859024390 SchDist 75,  Part Lot 1, All of Lots 2, & 3 of Lautenschlager Addition, Carlton","TIF funds to be used for site acquistion, demolition of old ethanol site, and redevelopment of area for a grain receiving, storage and shipping facility.",2018,0,0,604758,683693,0,0,0,0,,604758,683693,1.519876,10391.3,9191.57
85-0307,THAYER,85,"TIF CARGILL, INC. (Sch75)",1/1/2011,CARLETON,THAYER CENTRAL COMM 70,85-0070,,3,"Parcel #859024390 SchDist 75,  Part Lot 1, All of Lots 2, & 3 of Lautenschlager Addition, Carlton","TIF funds to be used for site acquistion, demolition of old ethanol site, and redevelopment of area for a grain receiving, storage and shipping facility.",2019,0,0,604758,643687,0,0,0,0,,604758,643687,1.612728,10380.92,9753.1
85-0307,THAYER,85,"TIF CARGILL, INC. (Sch75)",1/1/2011,CARLETON,THAYER CENTRAL COMM 70,85-0070,,3,"Parcel #859024390 SchDist 75,  Part Lot 1, All of Lots 2, & 3 of Lautenschlager Addition, Carlton","TIF funds to be used for site acquistion, demolition of old ethanol site, and redevelopment of area for a grain receiving, storage and shipping facility.",2020,0,0,604758,748450,0,0,0,0,,604758,748450,1.556253,11647.78,9411.56
85-0308,THAYER,85,"TIF CARGILL, INC. (Sch94)",1/1/2011,CARLETON,BRUNNING 94 (Brun-Dav.Unif),85-0094,85-2001,2,"Parcel #859024404 SchDist 94, Part Lot 1 Lautenschlager Addition, Carlton","TIF funds to be used for site acquistion, demolition of old ethanol site, and redevelopment of area for a grain receiving, storage and shipping facility.",2011,0,0,1144061,855972,0,0,0,0,,1144061,855972,1.606281,13749.32,18376.83
85-0308,THAYER,85,"TIF CARGILL, INC. (Sch94)",1/1/2011,CARLETON,BRUNNING 94 (Brun-Dav.Unif),85-0094,85-2001,2,"Parcel #859024404 SchDist 94, Part Lot 1 Lautenschlager Addition, Carlton","TIF funds to be used for site acquistion, demolition of old ethanol site, and redevelopment of area for a grain receiving, storage and shipping facility.",2012,0,0,1144061,4987234,0,0,0,0,,1144061,4987234,1.633838,81483.34,18692.1
85-0308,THAYER,85,"TIF CARGILL, INC. (Sch94)",1/1/2011,CARLETON,BRUNNING 94 (Brun-Dav.Unif),85-0094,85-2001,2,"Parcel #859024404 SchDist 94, Part Lot 1 Lautenschlager Addition, Carlton","TIF funds to be used for site acquistion, demolition of old ethanol site, and redevelopment of area for a grain receiving, storage and shipping facility.",2013,0,0,1144061,6030544,0,0,0,0,,1144061,6030544,1.368866,82550.06,15660.66
85-0308,THAYER,85,"TIF CARGILL, INC. (Sch94)",1/1/2011,CARLETON,BRUNNING 94 (Brun-Dav.Unif),85-0094,85-2001,2,"Parcel #859024404 SchDist 94, Part Lot 1 Lautenschlager Addition, Carlton","TIF funds to be used for site acquistion, demolition of old ethanol site, and redevelopment of area for a grain receiving, storage and shipping facility.",2014,0,0,1144061,7752199,0,0,0,0,,1144061,7752199,1.215377,94218.46,13904.65
85-0308,THAYER,85,"TIF CARGILL, INC. (Sch94)",1/1/2011,CARLETON,BRUNNING 94 (Brun-Dav.Unif),85-0094,85-2001,2,"Parcel #859024404 SchDist 94, Part Lot 1 Lautenschlager Addition, Carlton","TIF funds to be used for site acquistion, demolition of old ethanol site, and redevelopment of area for a grain receiving, storage and shipping facility.",2015,0,0,1144061,7415694,0,0,0,0,,1144061,7415694,1.176088,87215.1,13455.16
85-0308,THAYER,85,"TIF CARGILL, INC. (Sch94)",1/1/2011,CARLETON,BRUNNING 94 (Brun-Dav.Unif),85-0094,85-2001,2,"Parcel #859024404 SchDist 94, Part Lot 1 Lautenschlager Addition, Carlton","TIF funds to be used for site acquistion, demolition of old ethanol site, and redevelopment of area for a grain receiving, storage and shipping facility.",2016,0,0,1144061,7417866,0,0,0,0,,1144061,7417866,1.087379,80660.32,12440.28
85-0308,THAYER,85,"TIF CARGILL, INC. (Sch94)",1/1/2011,CARLETON,BRUNNING 94 (Brun-Dav.Unif),85-0094,85-2001,2,"Parcel #859024404 SchDist 94, Part Lot 1 Lautenschlager Addition, Carlton","TIF funds to be used for site acquistion, demolition of old ethanol site, and redevelopment of area for a grain receiving, storage and shipping facility.",2017,0,0,1144061,7551939,0,0,0,0,,1144061,7551939,1.121648,84706.18,12832.34
85-0308,THAYER,85,"TIF CARGILL, INC. (Sch94)",1/1/2011,CARLETON,BRUNNING 94 (Brun-Dav.Unif),85-0094,85-2001,2,"Parcel #859024404 SchDist 94, Part Lot 1 Lautenschlager Addition, Carlton","TIF funds to be used for site acquistion, demolition of old ethanol site, and redevelopment of area for a grain receiving, storage and shipping facility.",2018,0,0,1144061,7515533,0,0,0,0,,1144061,7515533,1.177022,88459.48,13465.85
85-0308,THAYER,85,"TIF CARGILL, INC. (Sch94)",1/1/2011,CARLETON,BRUNNING 94 (Brun-Dav.Unif),85-0094,85-2001,2,"Parcel #859024404 SchDist 94, Part Lot 1 Lautenschlager Addition, Carlton","TIF funds to be used for site acquistion, demolition of old ethanol site, and redevelopment of area for a grain receiving, storage and shipping facility.",2019,0,0,1144061,7515533,0,0,0,0,,1144061,7515533,1.26038,94724.28,14419.52
85-0308,THAYER,85,"TIF CARGILL, INC. (Sch94)",1/1/2011,CARLETON,BRUNNING 94 (Brun-Dav.Unif),85-0094,85-2001,2,"Parcel #859024404 SchDist 94, Part Lot 1 Lautenschlager Addition, Carlton","TIF funds to be used for site acquistion, demolition of old ethanol site, and redevelopment of area for a grain receiving, storage and shipping facility.",2020,0,0,1144061,7686128,0,0,0,0,,1144061,7686128,1.352253,103935.9,15470.6
85-0332,THAYER,85,TIF HEBRON TIF 2,12/15/2004,HEBRON,THAYER CENTRAL COMM 70,85-0070,,3,Various lots in Block 15,"TIF funds used for infrastructure and street improvements for commercial, industrial and residential facilities.",2005,0,0,124231,0,0,0,0,0,,124231,0,2.133796,0,2650.84
85-0332,THAYER,85,TIF HEBRON TIF 2,12/15/2004,HEBRON,THAYER CENTRAL COMM 70,85-0070,,3,Various lots in Block 15,"TIF funds used for infrastructure and street improvements for commercial, industrial and residential facilities.",2006,0,0,124231,0,0,0,0,0,,124231,0,2.138187,0,2656.29
85-0332,THAYER,85,TIF HEBRON TIF 2,12/15/2004,HEBRON,THAYER CENTRAL COMM 70,85-0070,,3,Various lots in Block 15,"TIF funds used for infrastructure and street improvements for commercial, industrial and residential facilities.",2007,0,0,120925,0,0,0,0,0,,120925,0,2.127473,0,2572.65
85-0332,THAYER,85,TIF HEBRON TIF 2,12/15/2004,HEBRON,THAYER CENTRAL COMM 70,85-0070,,3,Various lots in Block 15,"TIF funds used for infrastructure and street improvements for commercial, industrial and residential facilities.",2008,0,0,120925,50942,0,0,0,0,,120925,50942,2.074773,1056.93,2508.92
85-0332,THAYER,85,TIF HEBRON TIF 2,12/15/2004,HEBRON,THAYER CENTRAL COMM 70,85-0070,,3,Various lots in Block 15,"TIF funds used for infrastructure and street improvements for commercial, industrial and residential facilities.",2009,0,0,120925,50942,0,0,0,0,,120925,50942,2.022988,1030.55,2446.3
85-0332,THAYER,85,TIF HEBRON TIF 2,12/15/2004,HEBRON,THAYER CENTRAL COMM 70,85-0070,,3,Various lots in Block 15,"TIF funds used for infrastructure and street improvements for commercial, industrial and residential facilities.",2010,0,0,104598,42422,0,0,0,0,,104598,42422,1.984289,841.78,2075.53
85-0332,THAYER,85,TIF HEBRON TIF 2,12/15/2004,HEBRON,THAYER CENTRAL COMM 70,85-0070,,3,Various lots in Block 15,"TIF funds used for infrastructure and street improvements for commercial, industrial and residential facilities.",2011,0,0,104598,42422,0,0,0,0,,104598,42422,1.970183,835.79,2060.77
85-0332,THAYER,85,TIF HEBRON TIF 2,12/15/2004,HEBRON,THAYER CENTRAL COMM 70,85-0070,,3,Various lots in Block 15,"TIF funds used for infrastructure and street improvements for commercial, industrial and residential facilities.",2012,0,0,104598,42422,0,0,0,0,,104598,42422,1.977527,838.92,2068.45
85-0332,THAYER,85,TIF HEBRON TIF 2,12/15/2004,HEBRON,THAYER CENTRAL COMM 70,85-0070,,3,Various lots in Block 15,"TIF funds used for infrastructure and street improvements for commercial, industrial and residential facilities.",2013,0,0,104126,44285,0,0,0,0,,104126,44285,1.914878,848.02,1993.89
85-0332,THAYER,85,TIF HEBRON TIF 2,12/15/2004,HEBRON,THAYER CENTRAL COMM 70,85-0070,,3,Various lots in Block 15,"TIF funds used for infrastructure and street improvements for commercial, industrial and residential facilities.",2014,0,0,104126,44285,0,0,0,0,,104126,44285,1.726363,764.52,1797.59
85-0332,THAYER,85,TIF HEBRON TIF 2,12/15/2004,HEBRON,THAYER CENTRAL COMM 70,85-0070,,3,Various lots in Block 15,"TIF funds used for infrastructure and street improvements for commercial, industrial and residential facilities.",2015,0,0,104126,45767,0,0,0,0,,104126,45767,1.684152,770.8,1753.64
85-0332,THAYER,85,TIF HEBRON TIF 2,12/15/2004,HEBRON,THAYER CENTRAL COMM 70,85-0070,,3,Various lots in Block 15,"TIF funds used for infrastructure and street improvements for commercial, industrial and residential facilities.",2016,0,0,110903,64929,0,0,0,0,,110903,64929,1.586535,1030.12,1759.51
85-0332,THAYER,85,TIF HEBRON TIF 2,12/15/2004,HEBRON,THAYER CENTRAL COMM 70,85-0070,,3,Various lots in Block 15,"TIF funds used for infrastructure and street improvements for commercial, industrial and residential facilities.",2017,0,0,110903,64929,0,0,0,0,,110903,64929,1.564746,1016,1735.35
85-0332,THAYER,85,TIF HEBRON TIF 2,12/15/2004,HEBRON,THAYER CENTRAL COMM 70,85-0070,,3,Various lots in Block 15,"TIF funds used for infrastructure and street improvements for commercial, industrial and residential facilities.",2018,0,0,110904,64929,0,0,0,0,,110904,64929,1.568977,1018.74,1740.06
85-0332,THAYER,85,TIF HEBRON TIF 2,12/15/2004,HEBRON,THAYER CENTRAL COMM 70,85-0070,,3,Various lots in Block 15,"TIF funds used for infrastructure and street improvements for commercial, industrial and residential facilities.",2019,0,0,114732,106216,0,0,0,0,,114732,106216,1.624707,1725.74,1864.06
85-0332,THAYER,85,TIF HEBRON TIF 2,12/15/2004,HEBRON,THAYER CENTRAL COMM 70,85-0070,,3,Various lots in Block 15,"TIF funds used for infrastructure and street improvements for commercial, industrial and residential facilities.",2020,0,0,114732,106611,0,0,0,0,,114732,106611,1.483694,1581.8,1702.27
85-0334,THAYER,85,TIF LANDMARK IMPLEMENT LLC PROJ,1/1/2020,HEBRON,THAYER CENTRAL COMM 70,85-0070,,3,"A tract of land, being the remaining portions of Tax Lots 46 and 83, lying East of the State of Nebraska Highway 81 Right of Way, and being located on a part of the Northwest Quarter of Section 5, Township 2 North, Range 2 West, of the 6th Principal Meridian.","TIF funds used for electrical line work and sewer work needed to construct a 50,000 square foot John Deere Dealership building.",2020,0,0,61110,154770,0,0,0,0,,61110,154770,1.483694,2296.32,906.69
87-0312,THURSTON,87,TIF PENDER REDVL PROJ 1,1/1/2013,PENDER,PENDER 1,87-0001,,3,"Pt Lot 3 all Lot 4 Block 4, Pt Lots 5 &4 Block 3; Lots 4, 5 and Pt Lot 6 Block 6 all Osgood's Add; Lot 10 Country Side Add; Lots 11, 12, and Pt Lots 9 & 10 Block 9 Peebles Main St Add; Lots 3 & 4 Block 1 West View Add; S 1/2 Lot 11 and all Lot 12 Block 13 Original Plat; and Parcel of Land in part of Block 23 Hill Addition Pender","TIF funds used for site acquisition, infrastructure installation, rehabilitation and housing.",2013,208580,358995,479765,319710,0,0,0,0,,688345,678705,2.115163,14355.71,14559.62
87-0312,THURSTON,87,TIF PENDER REDVL PROJ 1,1/1/2013,PENDER,PENDER 1,87-0001,,3,"Pt Lot 3 all Lot 4 Block 4, Pt Lots 5 &4 Block 3; Lots 4, 5 and Pt Lot 6 Block 6 all Osgood's Add; Lot 10 Country Side Add; Lots 11, 12, and Pt Lots 9 & 10 Block 9 Peebles Main St Add; Lots 3 & 4 Block 1 West View Add; S 1/2 Lot 11 and all Lot 12 Block 13 Original Plat; and Parcel of Land in part of Block 23 Hill Addition Pender","TIF funds used for site acquisition, infrastructure installation, rehabilitation and housing.",2014,208580,838685,271035,319710,0,0,0,0,,479615,1158395,1.812028,20990.5,8690.76
87-0312,THURSTON,87,TIF PENDER REDVL PROJ 1,1/1/2013,PENDER,PENDER 1,87-0001,,3,"Pt Lot 3 all Lot 4 Block 4, Pt Lots 5 &4 Block 3; Lots 4, 5 and Pt Lot 6 Block 6 all Osgood's Add; Lot 10 Country Side Add; Lots 11, 12, and Pt Lots 9 & 10 Block 9 Peebles Main St Add; Lots 3 & 4 Block 1 West View Add; S 1/2 Lot 11 and all Lot 12 Block 13 Original Plat; and Parcel of Land in part of Block 23 Hill Addition Pender","TIF funds used for site acquisition, infrastructure installation, rehabilitation and housing.",2015,208580,842745,271035,319710,0,0,0,0,,479615,1162455,1.71943,19987.66,8246.64
87-0312,THURSTON,87,TIF PENDER REDVL PROJ 1,1/1/2013,PENDER,PENDER 1,87-0001,,3,"Pt Lot 3 all Lot 4 Block 4, Pt Lots 5 &4 Block 3; Lots 4, 5 and Pt Lot 6 Block 6 all Osgood's Add; Lot 10 Country Side Add; Lots 11, 12, and Pt Lots 9 & 10 Block 9 Peebles Main St Add; Lots 3 & 4 Block 1 West View Add; S 1/2 Lot 11 and all Lot 12 Block 13 Original Plat; and Parcel of Land in part of Block 23 Hill Addition Pender","TIF funds used for site acquisition, infrastructure installation, rehabilitation and housing.",2016,208580,842745,271035,401275,0,0,0,0,,479615,1244020,1.698825,21133.78,8147.82
87-0312,THURSTON,87,TIF PENDER REDVL PROJ 1,1/1/2013,PENDER,PENDER 1,87-0001,,3,"Pt Lot 3 all Lot 4 Block 4, Pt Lots 5 &4 Block 3; Lots 4, 5 and Pt Lot 6 Block 6 all Osgood's Add; Lot 10 Country Side Add; Lots 11, 12, and Pt Lots 9 & 10 Block 9 Peebles Main St Add; Lots 3 & 4 Block 1 West View Add; S 1/2 Lot 11 and all Lot 12 Block 13 Original Plat; and Parcel of Land in part of Block 23 Hill Addition Pender","TIF funds used for site acquisition, infrastructure installation, rehabilitation and housing.",2017,208580,916170,271035,409445,0,0,0,0,,479615,1325615,1.75306,23238.88,8407.94
87-0312,THURSTON,87,TIF PENDER REDVL PROJ 1,1/1/2013,PENDER,PENDER 1,87-0001,,3,"Pt Lot 3 all Lot 4 Block 4, Pt Lots 5 &4 Block 3; Lots 4, 5 and Pt Lot 6 Block 6 all Osgood's Add; Lot 10 Country Side Add; Lots 11, 12, and Pt Lots 9 & 10 Block 9 Peebles Main St Add; Lots 3 & 4 Block 1 West View Add; S 1/2 Lot 11 and all Lot 12 Block 13 Original Plat; and Parcel of Land in part of Block 23 Hill Addition Pender","TIF funds used for site acquisition, infrastructure installation, rehabilitation and housing.",2018,208580,916510,271035,422000,0,0,0,0,,479615,1338510,1.827456,24460.72,8764.75
87-0312,THURSTON,87,TIF PENDER REDVL PROJ 1,1/1/2013,PENDER,PENDER 1,87-0001,,3,"Pt Lot 3 all Lot 4 Block 4, Pt Lots 5 &4 Block 3; Lots 4, 5 and Pt Lot 6 Block 6 all Osgood's Add; Lot 10 Country Side Add; Lots 11, 12, and Pt Lots 9 & 10 Block 9 Peebles Main St Add; Lots 3 & 4 Block 1 West View Add; S 1/2 Lot 11 and all Lot 12 Block 13 Original Plat; and Parcel of Land in part of Block 23 Hill Addition Pender","TIF funds used for site acquisition, infrastructure installation, rehabilitation and housing.",2019,208580,925105,271035,422000,0,0,0,0,,479615,1347105,1.979664,26668.22,9494.77
87-0312,THURSTON,87,TIF PENDER REDVL PROJ 1,1/1/2013,PENDER,PENDER 1,87-0001,,3,"Pt Lot 3 all Lot 4 Block 4, Pt Lots 5 &4 Block 3; Lots 4, 5 and Pt Lot 6 Block 6 all Osgood's Add; Lot 10 Country Side Add; Lots 11, 12, and Pt Lots 9 & 10 Block 9 Peebles Main St Add; Lots 3 & 4 Block 1 West View Add; S 1/2 Lot 11 and all Lot 12 Block 13 Original Plat; and Parcel of Land in part of Block 23 Hill Addition Pender","TIF funds used for site acquisition, infrastructure installation, rehabilitation and housing.",2020,208580,951920,271035,422000,0,0,0,0,,479615,1373920,2.045169,28099.02,9808.94
87-0313,THURSTON,87,TIF PENDER GRAIN,1/1/2016,PENDER,PENDER 1,87-0001,,3,"Lots 7, 8, 9, 10, 11 & 12 Blk 10 Pender Original Plat",Construction of new building for expansion of existing business.,2016,0,0,13455,695760,0,0,0,0,,13455,695760,1.698825,11819.74,228.58
87-0313,THURSTON,87,TIF PENDER GRAIN,1/1/2016,PENDER,PENDER 1,87-0001,,3,"Lots 7, 8, 9, 10, 11 & 12 Blk 10 Pender Original Plat",Construction of new building for expansion of existing business.,2017,0,0,13455,1157940,0,0,0,0,,13455,1157940,1.75306,20299.38,235.87
87-0313,THURSTON,87,TIF PENDER GRAIN,1/1/2016,PENDER,PENDER 1,87-0001,,3,"Lots 7, 8, 9, 10, 11 & 12 Blk 10 Pender Original Plat",Construction of new building for expansion of existing business.,2018,0,0,13455,1157940,0,0,0,0,,13455,1157940,1.827456,21160.84,245.88
87-0313,THURSTON,87,TIF PENDER GRAIN,1/1/2016,PENDER,PENDER 1,87-0001,,3,"Lots 7, 8, 9, 10, 11 & 12 Blk 10 Pender Original Plat",Construction of new building for expansion of existing business.,2019,0,0,13455,1157940,0,0,0,0,,13455,1157940,1.979664,22923.32,266.36
87-0313,THURSTON,87,TIF PENDER GRAIN,1/1/2016,PENDER,PENDER 1,87-0001,,3,"Lots 7, 8, 9, 10, 11 & 12 Blk 10 Pender Original Plat",Construction of new building for expansion of existing business.,2020,0,0,13455,1157940,0,0,0,0,,13455,1157940,2.045169,23681.84,275.18
87-0314,THURSTON,87,TIF LOGAN VALLEY COTTAGES,1/1/2016,PENDER,PENDER 1,87-0001,,3,"Lots 16, 17 and 18 Blk 22 First Addtion and Lots 14 and 15 Blk 19 Original Village Pender",Site acquisition and plan preparation for low to moderate income residential rentals.,2016,24140,438780,0,0,0,0,0,0,,24140,438780,1.698825,7454.1,410.1
87-0314,THURSTON,87,TIF LOGAN VALLEY COTTAGES,1/1/2016,PENDER,PENDER 1,87-0001,,3,"Lots 16, 17 and 18 Blk 22 First Addtion and Lots 14 and 15 Blk 19 Original Village Pender",Site acquisition and plan preparation for low to moderate income residential rentals.,2017,24140,447990,0,0,0,0,0,0,,24140,447990,1.75306,7853.54,423.19
87-0314,THURSTON,87,TIF LOGAN VALLEY COTTAGES,1/1/2016,PENDER,PENDER 1,87-0001,,3,"Lots 16, 17 and 18 Blk 22 First Addtion and Lots 14 and 15 Blk 19 Original Village Pender",Site acquisition and plan preparation for low to moderate income residential rentals.,2018,24140,447990,0,0,0,0,0,0,,24140,447990,1.827456,8186.84,441.15
87-0314,THURSTON,87,TIF LOGAN VALLEY COTTAGES,1/1/2016,PENDER,PENDER 1,87-0001,,3,"Lots 16, 17 and 18 Blk 22 First Addtion and Lots 14 and 15 Blk 19 Original Village Pender",Site acquisition and plan preparation for low to moderate income residential rentals.,2019,24140,447990,0,0,0,0,0,0,,24140,447990,1.979664,8868.7,477.89
87-0314,THURSTON,87,TIF LOGAN VALLEY COTTAGES,1/1/2016,PENDER,PENDER 1,87-0001,,3,"Lots 16, 17 and 18 Blk 22 First Addtion and Lots 14 and 15 Blk 19 Original Village Pender",Site acquisition and plan preparation for low to moderate income residential rentals.,2020,24140,447990,0,0,0,0,0,0,,24140,447990,2.045169,9162.18,493.7
87-0315,THURSTON,87,TIF PENDER HOTEL & 1ST CRTHSE,1/1/2017,PENDER,PENDER 1,87-0001,,3,Lots 1 through 5 Blk 16 Pender Original Plat,"Renovation and rehabilitation of the historic Palace Hotel and First Thurston County Courthouse buildings into a mixed use of commercial, office and 16 apartments.",2017,0,0,56120,232955,0,0,0,0,,56120,232955,1.75306,4083.86,983.82
87-0315,THURSTON,87,TIF PENDER HOTEL & 1ST CRTHSE,1/1/2017,PENDER,PENDER 1,87-0001,,3,Lots 1 through 5 Blk 16 Pender Original Plat,"Renovation and rehabilitation of the historic Palace Hotel and First Thurston County Courthouse buildings into a mixed use of commercial, office and 16 apartments.",2018,0,0,56120,746975,0,0,0,0,,56120,746975,1.827456,13650.66,1025.57
87-0315,THURSTON,87,TIF PENDER HOTEL & 1ST CRTHSE,1/1/2017,PENDER,PENDER 1,87-0001,,3,Lots 1 through 5 Blk 16 Pender Original Plat,"Renovation and rehabilitation of the historic Palace Hotel and First Thurston County Courthouse buildings into a mixed use of commercial, office and 16 apartments.",2019,0,0,56120,746975,0,0,0,0,,56120,746975,1.979664,14787.6,1110.99
87-0315,THURSTON,87,TIF PENDER HOTEL & 1ST CRTHSE,1/1/2017,PENDER,PENDER 1,87-0001,,3,Lots 1 through 5 Blk 16 Pender Original Plat,"Renovation and rehabilitation of the historic Palace Hotel and First Thurston County Courthouse buildings into a mixed use of commercial, office and 16 apartments.",2020,0,0,56120,746975,0,0,0,0,,56120,746975,2.045169,15276.92,1147.75
88-1301,VALLEY,88,TIF GREEN PLAINS ETHANOL LLC,11/14/2005,ORD,ORD 5,88-0005,,3,"(former Val-E Ethanol, LLC)A tract of land in Section 33, T19N, R13W, Ord",TIF funds used for ancilliary facilities sufficient to produce approximately 40 million gallons of anhydrous ethanol annually.,2007,0,0,198460,10491020,0,0,0,0,,198460,10491020,2.488503,261069.34,4938.68
88-1301,VALLEY,88,TIF GREEN PLAINS ETHANOL LLC,11/14/2005,ORD,ORD 5,88-0005,,3,"(former Val-E Ethanol, LLC)A tract of land in Section 33, T19N, R13W, Ord",TIF funds used for ancilliary facilities sufficient to produce approximately 40 million gallons of anhydrous ethanol annually.,2008,0,0,198460,19725750,0,0,0,0,,198460,19725750,2.351145,463780.98,4666.08
88-1301,VALLEY,88,TIF GREEN PLAINS ETHANOL LLC,11/14/2005,ORD,ORD 5,88-0005,,3,"(former Val-E Ethanol, LLC)A tract of land in Section 33, T19N, R13W, Ord",TIF funds used for ancilliary facilities sufficient to produce approximately 40 million gallons of anhydrous ethanol annually.,2009,0,0,198460,19725750,0,0,0,0,,198460,19725750,2.401527,473719.22,4766.07
88-1301,VALLEY,88,TIF GREEN PLAINS ETHANOL LLC,11/14/2005,ORD,ORD 5,88-0005,,3,"(former Val-E Ethanol, LLC)A tract of land in Section 33, T19N, R13W, Ord",TIF funds used for ancilliary facilities sufficient to produce approximately 40 million gallons of anhydrous ethanol annually.,2010,0,0,198460,19725750,0,0,0,0,,198460,19725750,2.6143,515690.28,5188.34
88-1301,VALLEY,88,TIF GREEN PLAINS ETHANOL LLC,11/14/2005,ORD,ORD 5,88-0005,,3,"(former Val-E Ethanol, LLC)A tract of land in Section 33, T19N, R13W, Ord",TIF funds used for ancilliary facilities sufficient to produce approximately 40 million gallons of anhydrous ethanol annually.,2011,0,0,198460,19757265,0,0,0,0,,198460,19757265,2.715251,536459.34,5388.69
88-1301,VALLEY,88,TIF GREEN PLAINS ETHANOL LLC,11/14/2005,ORD,ORD 5,88-0005,,3,"(former Val-E Ethanol, LLC)A tract of land in Section 33, T19N, R13W, Ord",TIF funds used for ancilliary facilities sufficient to produce approximately 40 million gallons of anhydrous ethanol annually.,2012,0,0,198460,19911230,0,0,0,0,,198460,19911230,2.68079,533778.26,5320.3
88-1301,VALLEY,88,TIF GREEN PLAINS ETHANOL LLC,11/14/2005,ORD,ORD 5,88-0005,,3,"(former Val-E Ethanol, LLC)A tract of land in Section 33, T19N, R13W, Ord",TIF funds used for ancilliary facilities sufficient to produce approximately 40 million gallons of anhydrous ethanol annually.,2013,0,0,198460,19953245,0,0,0,0,,198460,19953245,2.575041,513804.24,5110.43
88-1301,VALLEY,88,TIF GREEN PLAINS ETHANOL LLC,11/14/2005,ORD,ORD 5,88-0005,,3,"(former Val-E Ethanol, LLC)A tract of land in Section 33, T19N, R13W, Ord",TIF funds used for ancilliary facilities sufficient to produce approximately 40 million gallons of anhydrous ethanol annually.,2014,0,0,198460,20412430,0,0,0,0,,198460,20412430,2.416058,493176.14,4794.91
88-1301,VALLEY,88,TIF GREEN PLAINS ETHANOL LLC,11/14/2005,ORD,ORD 5,88-0005,,3,"(former Val-E Ethanol, LLC)A tract of land in Section 33, T19N, R13W, Ord",TIF funds used for ancilliary facilities sufficient to produce approximately 40 million gallons of anhydrous ethanol annually.,2015,0,0,0,0,198460,20237135,0,0,,198460,20237135,2.275669,460530.2,4516.29
